Name	Year	Decade	Abilities	AbilitiesCount	Partnerships	PartnershipsCount	URL	ImageURL	localFilePath	NameCaps	PartnershipsCaps	AbilitiesCaps
Bird-Brain	1987	1980	Flight	1		0	https://en.wikipedia.org/wiki/Bird-Brain	https://upload.wikimedia.org/wikipedia/en/a/ad/BirdB.png	./img.marvel_chars/63.png	BIRD-BRAIN		FLIGHT
Bishop	1991	1990	Energy absorption and redirection,Superhuman physical attributes,Ability to instinctively know present location	3		0	https://en.wikipedia.org/wiki/Bishop_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Bishop.png/250px-Bishop.png	./img.marvel_chars/64.png	BISHOP		ENERGY ABSORPTION AND REDIRECTION,SUPERHUMAN PHYSICAL ATTRIBUTES,ABILITY TO INSTINCTIVELY KNOW PRESENT LOCATION
Black Bolt	1965	1960	Superhuman physical attributes,Flight,Destructive hypersonic voice,Molecular manipulation	4		0	https://en.wikipedia.org/wiki/Black_Bolt	https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/WarofKings-5.jpg/250px-WarofKings-5.jpg	./img.marvel_chars/65.jpg	BLACK BOLT		SUPERHUMAN PHYSICAL ATTRIBUTES,FLIGHT,DESTRUCTIVE HYPERSONIC VOICE,MOLECULAR MANIPULATION
Black Cat	1979	1970	Expert burglar,Excellent street fighter,Highly skilled martial artist,Probability manipulation,Enhanced agility via earrings,Above average strength via micro-servos in costume,Retractable claws,grappling hooks via gloves,Ability to see in various ranges of the electromagnetic spectrum via contact lenses,Formerly:,Superhuman strength,speed,agility,endurance,Night vision,Retractable talons	16	Spider-Man	1	https://en.wikipedia.org/wiki/Black_Cat_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/6/61/BlkCatfh.jpg/250px-BlkCatfh.jpg	./img.marvel_chars/66.jpg	BLACK CAT	SPIDER-MAN	EXPERT BURGLAR,EXCELLENT STREET FIGHTER,HIGHLY SKILLED MARTIAL ARTIST,PROBABILITY MANIPULATION,ENHANCED AGILITY VIA EARRINGS,ABOVE AVERAGE STRENGTH VIA MICRO-SERVOS IN COSTUME,RETRACTABLE CLAWS,GRAPPLING HOOKS VIA GLOVES,ABILITY TO SEE IN VARIOUS RANGES OF THE ELECTROMAGNETIC SPECTRUM VIA CONTACT LENSES,FORMERLY:,SUPERHUMAN STRENGTH,SPEED,AGILITY,ENDURANCE,NIGHT VISION,RETRACTABLE TALONS
Black Crow	1984	1980	Various mystical powers,superhuman agility,skilled combatant	3		0	https://en.wikipedia.org/wiki/Black_Crow_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Black_Crow_%28Marvel_character%29.jpg/250px-Black_Crow_%28Marvel_character%29.jpg	./img.marvel_chars/67.jpg	BLACK CROW		VARIOUS MYSTICAL POWERS,SUPERHUMAN AGILITY,SKILLED COMBATANT
Black Fox	1984	1980		0	Red Ghost	1	https://en.wikipedia.org/wiki/Black_Fox_(comics)	https://None	N/A	BLACK FOX	RED GHOST	
Black Jack Tarr	1973	1970		0		0	https://en.wikipedia.org/wiki/Black_Jack_Tarr	https://None	N/A	BLACK JACK TARR		
Black Knight	1955	1950		0		0	https://en.wikipedia.org/wiki/Black_Knight_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/4/43/BlackKnight_Atlas1.jpg/240px-BlackKnight_Atlas1.jpg	./img.marvel_chars/70.jpg	BLACK KNIGHT		
Black Knight	1967	1960	Excellent swordsman,hand to hand combatant,Expert horseman,Genius physicists,Strong strategist,tactician,Magic senses,Wields the Sword of Light,Shield of Night	9		0	https://en.wikipedia.org/wiki/Black_Knight_(Dane_Whitman)	https://upload.wikimedia.org/wikipedia/en/4/40/Avengers48.jpg	./img.marvel_chars/71.jpg	BLACK KNIGHT		EXCELLENT SWORDSMAN,HAND TO HAND COMBATANT,EXPERT HORSEMAN,GENIUS PHYSICISTS,STRONG STRATEGIST,TACTICIAN,MAGIC SENSES,WIELDS THE SWORD OF LIGHT,SHIELD OF NIGHT
Black Knight	1955	1950	Master swordsman,horseman,hand to hand combatant,Talented poet,singer,musician,Invulnerability,Wears impenetrable body armor,helmet,Wields enchanted  Ebony Blade	10		0	https://en.wikipedia.org/wiki/Black_Knight_(Sir_Percy)	https://upload.wikimedia.org/wikipedia/en/thumb/4/43/BlackKnight_Atlas1.jpg/220px-BlackKnight_Atlas1.jpg	./img.marvel_chars/72.jpg	BLACK KNIGHT		MASTER SWORDSMAN,HORSEMAN,HAND TO HAND COMBATANT,TALENTED POET,SINGER,MUSICIAN,INVULNERABILITY,WEARS IMPENETRABLE BODY ARMOR,HELMET,WIELDS ENCHANTED  EBONY BLADE
Black Marvel	1941	1940	Excellent hand to hand combatant,Peak physical condition	2		0	https://en.wikipedia.org/wiki/Black_Marvel	https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/MysticComics5.jpg/220px-MysticComics5.jpg	./img.marvel_chars/73.jpg	BLACK MARVEL		EXCELLENT HAND TO HAND COMBATANT,PEAK PHYSICAL CONDITION
Black Panther	1966	1960	Skilled hunter,tracker,strategist,politician,inventor,scientist,Trained acrobat,gymnast,martial artist,Superhuman senses,Olympic-level strength,speed,agility,stamina,reflexes,Genius-level intellect,Wields  vibranium  uniform,boots,equipment	19	Storm	1	https://en.wikipedia.org/wiki/Black_Panther_(comics)	https://upload.wikimedia.org/wikipedia/en/5/59/Jungleaction23.png	./img.marvel_chars/74.png	BLACK PANTHER	STORM	SKILLED HUNTER,TRACKER,STRATEGIST,POLITICIAN,INVENTOR,SCIENTIST,TRAINED ACROBAT,GYMNAST,MARTIAL ARTIST,SUPERHUMAN SENSES,OLYMPIC-LEVEL STRENGTH,SPEED,AGILITY,STAMINA,REFLEXES,GENIUS-LEVEL INTELLECT,WIELDS  VIBRANIUM  UNIFORM,BOOTS,EQUIPMENT
The Black Rider	1948	1940	Skilled horseman,marksman	2		0	https://en.wikipedia.org/wiki/Black_Rider_(comics)	https://None	N/A	THE BLACK RIDER		SKILLED HORSEMAN,MARKSMAN
Black Widow	1940	1940	Superhuman strength,Enhanced endurance,Flight,Teleportation,Mental suggestion,Invisibility,Appearance alteration,Death touch,Immortality,Ability to communicate with the dead,mystically regenerate or heal others	11		0	https://en.wikipedia.org/wiki/Black_Widow_(Claire_Voyant)	https://upload.wikimedia.org/wikipedia/en/b/b3/Black-Widow.jpg	./img.marvel_chars/76.jpg	BLACK WIDOW		SUPERHUMAN STRENGTH,ENHANCED ENDURANCE,FLIGHT,TELEPORTATION,MENTAL SUGGESTION,INVISIBILITY,APPEARANCE ALTERATION,DEATH TOUCH,IMMORTALITY,ABILITY TO COMMUNICATE WITH THE DEAD,MYSTICALLY REGENERATE OR HEAL OTHERS
First appearance	2009	2000	Slowed aging,Enhanced immune system,Abnormally superior athletic condition,Hypnosis,Enhanced psychological defenses	5		0	https://en.wikipedia.org/wiki/Black_Widow_(Marvel_Comics)	https://None	N/A	FIRST APPEARANCE		SLOWED AGING,ENHANCED IMMUNE SYSTEM,ABNORMALLY SUPERIOR ATHLETIC CONDITION,HYPNOSIS,ENHANCED PSYCHOLOGICAL DEFENSES
Black Widow	1964	1960	"Expert tactician, martial artist and secret agent,Slowed aging, and enhanced immune system,via gauntlets:

grappling hook
knock out gas
taser
explosives
tear gas pellets
radio transmitter,grappling hook,knock out gas,taser,explosives,tear gas pellets,radio transmitter"	9	Daredevil,Hawkeye,Boris Turgenov,Winter Soldier,Captain America	5	https://en.wikipedia.org/wiki/Black_Widow_(Natasha_Romanova)	https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Black_Widow_1.jpg/250px-Black_Widow_1.jpg	./img.marvel_chars/78.jpg	BLACK WIDOW	DAREDEVIL,HAWKEYE,BORIS TURGENOV,WINTER SOLDIER,CAPTAIN AMERICA	"EXPERT TACTICIAN, MARTIAL ARTIST AND SECRET AGENT,SLOWED AGING, AND ENHANCED IMMUNE SYSTEM,VIA GAUNTLETS:

GRAPPLING HOOK
KNOCK OUT GAS
TASER
EXPLOSIVES
TEAR GAS PELLETS
RADIO TRANSMITTER,GRAPPLING HOOK,KNOCK OUT GAS,TASER,EXPLOSIVES,TEAR GAS PELLETS,RADIO TRANSMITTER"
Scorpion	2005	2000	"Trained martial artist,Immunity to poisons,Left arm delivers ""sting"" ranging from causing mild discomfort to killing with a touch,Semi-organic tail"	4		0	https://en.wikipedia.org/wiki/Scorpion_(Carmilla_Black)	https://upload.wikimedia.org/wikipedia/en/thumb/0/06/Am_Fantasy_7.jpg/250px-Am_Fantasy_7.jpg	./img.marvel_chars/79.jpg	SCORPION		"TRAINED MARTIAL ARTIST,IMMUNITY TO POISONS,LEFT ARM DELIVERS ""STING"" RANGING FROM CAUSING MILD DISCOMFORT TO KILLING WITH A TOUCH,SEMI-ORGANIC TAIL"
Kiwi Black	2020	2020	Ability to focus energy through physical forms for multiple uses,has large information,knowledge on all energies as well as physics,science	4		0	https://en.wikipedia.org/wiki/Kiwi_Black	https://None	N/A	KIWI BLACK		ABILITY TO FOCUS ENERGY THROUGH PHYSICAL FORMS FOR MULTIPLE USES,HAS LARGE INFORMATION,KNOWLEDGE ON ALL ENERGIES AS WELL AS PHYSICS,SCIENCE
Blacklight	1999	1990	High speed flight,Energy projection,Control over solid light constructs	3		0	https://en.wikipedia.org/wiki/Blacklight_(MC2)	https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/BlacklightAN.jpg/250px-BlacklightAN.jpg	./img.marvel_chars/81.jpg	BLACKLIGHT		HIGH SPEED FLIGHT,ENERGY PROJECTION,CONTROL OVER SOLID LIGHT CONSTRUCTS
Blackthorn	1986	1980	Molecular bond disruption,Enhanced strength	2		0	https://en.wikipedia.org/wiki/Blackthorn_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Blackthorn_Morituri_cover.jpg/250px-Blackthorn_Morituri_cover.jpg	./img.marvel_chars/82.jpg	BLACKTHORN		MOLECULAR BOND DISRUPTION,ENHANCED STRENGTH
Blackwulf (Lucian)	1994	1990	Enhanced strength,durability,Black Legacy energy manipulation	3	Giant-Man	1	https://en.wikipedia.org/wiki/Blackwulf	https://upload.wikimedia.org/wikipedia/en/thumb/6/6b/Blackwulf1_HCV.jpg/200px-Blackwulf1_HCV.jpg	./img.marvel_chars/83.jpg	BLACKWULF (LUCIAN)	GIANT-MAN	ENHANCED STRENGTH,DURABILITY,BLACK LEGACY ENERGY MANIPULATION
Blade	1973	1970	Master martial artist,Skilled swordsman,street fighter,marksman,Highly knowledgeable about vampire lore,Superhuman strength,speed,agility,stamina,Enhanced senses,Accelerated healing factor,Immunity to the bites of vampires,vampire hypnosis,Slowed aging,Use of throwing knives,Ability to sense supernatural creatures	16		0	https://en.wikipedia.org/wiki/Blade_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Blademu0.png/250px-Blademu0.png	./img.marvel_chars/84.png	BLADE		MASTER MARTIAL ARTIST,SKILLED SWORDSMAN,STREET FIGHTER,MARKSMAN,HIGHLY KNOWLEDGEABLE ABOUT VAMPIRE LORE,SUPERHUMAN STRENGTH,SPEED,AGILITY,STAMINA,ENHANCED SENSES,ACCELERATED HEALING FACTOR,IMMUNITY TO THE BITES OF VAMPIRES,VAMPIRE HYPNOSIS,SLOWED AGING,USE OF THROWING KNIVES,ABILITY TO SENSE SUPERNATURAL CREATURES
Blaquesmith	1995	1990	Telepathy,Telekinesis,Time travel,Superhuman intelligence	4		0	https://en.wikipedia.org/wiki/Blaquesmith	https://upload.wikimedia.org/wikipedia/en/thumb/b/be/440px-Blaqsmth.jpg/250px-440px-Blaqsmth.jpg	./img.marvel_chars/85.jpg	BLAQUESMITH		TELEPATHY,TELEKINESIS,TIME TRAVEL,SUPERHUMAN INTELLIGENCE
Blazing Skull	1941	1940	Superhuman strength,Immunity to fire,Regenerative healing factor,Flame generation,projection,Ability to make his tissues invisible while leaving his bones visible	6		0	https://en.wikipedia.org/wiki/Blazing_Skull	https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/New_Invaders_-1.jpg/250px-New_Invaders_-1.jpg	./img.marvel_chars/86.jpg	BLAZING SKULL		SUPERHUMAN STRENGTH,IMMUNITY TO FIRE,REGENERATIVE HEALING FACTOR,FLAME GENERATION,PROJECTION,ABILITY TO MAKE HIS TISSUES INVISIBLE WHILE LEAVING HIS BONES VISIBLE
Blindfold	2020	2020	Telepathy,Retrocognition,Clairvoyance,Precognition,Reality Anchoring,Atral Projection Powers Lost/Regained,Telekinesis,Chaos Manipulation,Accelerated Probability	9		0	https://en.wikipedia.org/wiki/Blindfold_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Blindfold_%28comics%29.jpg/250px-Blindfold_%28comics%29.jpg	./img.marvel_chars/87.jpg	BLINDFOLD		TELEPATHY,RETROCOGNITION,CLAIRVOYANCE,PRECOGNITION,REALITY ANCHORING,ATRAL PROJECTION POWERS LOST/REGAINED,TELEKINESIS,CHAOS MANIPULATION,ACCELERATED PROBABILITY
Bling!	2020	2020	Superhuman durability,Diamond form,Projection of diamond shards from skin	3		0	https://en.wikipedia.org/wiki/Bling!	https://upload.wikimedia.org/wikipedia/en/thumb/1/11/Bling%28x-men%29.jpg/200px-Bling%28x-men%29.jpg	./img.marvel_chars/88.jpg	BLING!		SUPERHUMAN DURABILITY,DIAMOND FORM,PROJECTION OF DIAMOND SHARDS FROM SKIN
Blink	1994	1990	teleportation	1	Selene	1	https://en.wikipedia.org/wiki/Blink_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/New_Mutants_34.jpg/200px-New_Mutants_34.jpg	./img.marvel_chars/89.jpg	BLINK	SELENE	TELEPORTATION
Bloke	2001	2000	Superhuman strength,endurance,reflexes,durability,Camouflage	5		0	https://en.wikipedia.org/wiki/Bloke_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Bloke_Marvel.jpg/250px-Bloke_Marvel.jpg	./img.marvel_chars/90.jpg	BLOKE		SUPERHUMAN STRENGTH,ENDURANCE,REFLEXES,DURABILITY,CAMOUFLAGE
Blonde Phantom	1946	1940	High-level athlete,Skilled hand-to-hand combatant,Fine markswoman,Excellent secretary	4		0	https://en.wikipedia.org/wiki/Blonde_Phantom	https://upload.wikimedia.org/wikipedia/en/thumb/9/95/BlondePhantomDetail.jpg/180px-BlondePhantomDetail.jpg	./img.marvel_chars/91.jpg	BLONDE PHANTOM		HIGH-LEVEL ATHLETE,SKILLED HAND-TO-HAND COMBATANT,FINE MARKSWOMAN,EXCELLENT SECRETARY
Bloodhawk	2099	2090	Transmorph into hawk-like form,Accelerated healing,Heightened senses,Flight,Radiation immunity,Razor-sharp claws and teeth	6		0	https://en.wikipedia.org/wiki/Bloodhawk	https://upload.wikimedia.org/wikipedia/en/thumb/f/fb/Wot6.jpg/250px-Wot6.jpg	./img.marvel_chars/92.jpg	BLOODHAWK		TRANSMORPH INTO HAWK-LIKE FORM,ACCELERATED HEALING,HEIGHTENED SENSES,FLIGHT,RADIATION IMMUNITY,RAZOR-SHARP CLAWS AND TEETH
Bloodstone	2012	2010	Superhuman strength,Healing factor,Glaratrox transformation	3		0	https://en.wikipedia.org/wiki/Cullen_Bloodstone	https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Cullen_Bloodstone_Avengers_Arena_6.jpg/250px-Cullen_Bloodstone_Avengers_Arena_6.jpg	./img.marvel_chars/93.jpg	BLOODSTONE		SUPERHUMAN STRENGTH,HEALING FACTOR,GLARATROX TRANSFORMATION
Elsa Bloodstone	2001	2000	Superhuman strength,Accelerated  healing factor,Immunity to vampire bites,Skilled fighter	4		0	https://en.wikipedia.org/wiki/Elsa_Bloodstone	https://upload.wikimedia.org/wikipedia/en/thumb/2/28/Elsa_Bloodstone_in_color.jpg/250px-Elsa_Bloodstone_in_color.jpg	./img.marvel_chars/94.jpg	ELSA BLOODSTONE		SUPERHUMAN STRENGTH,ACCELERATED  HEALING FACTOR,IMMUNITY TO VAMPIRE BITES,SKILLED FIGHTER
Ulysses Bloodstone	1975	1970	Immortality,Superhuman strength,speed,endurance,agility,durability,reflexes,Heightened senses,Invisible third eye granted psychic powers,Regeneration	10		0	https://en.wikipedia.org/wiki/Ulysses_Bloodstone	https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Bloodstone_Ulysses.jpg/200px-Bloodstone_Ulysses.jpg	./img.marvel_chars/95.jpg	ULYSSES BLOODSTONE		IMMORTALITY,SUPERHUMAN STRENGTH,SPEED,ENDURANCE,AGILITY,DURABILITY,REFLEXES,HEIGHTENED SENSES,INVISIBLE THIRD EYE GRANTED PSYCHIC POWERS,REGENERATION
Blue Blade	1942	1940	Expert  fencer	1		0	https://en.wikipedia.org/wiki/Blue_Blade	https://upload.wikimedia.org/wikipedia/en/9/96/Blue_Blade.jpg	./img.marvel_chars/96.jpg	BLUE BLADE		EXPERT  FENCER
The Blue Diamond	1941	1940	Superhuman strength,Nigh-invulnerability,Diamond hard skin,Flight,Slow aging,Ability to survive the vacuum of space	6		0	https://en.wikipedia.org/wiki/Blue_Diamond_(comics)	https://upload.wikimedia.org/wikipedia/en/9/92/Blue_Diamond001.jpg	./img.marvel_chars/97.jpg	THE BLUE DIAMOND		SUPERHUMAN STRENGTH,NIGH-INVULNERABILITY,DIAMOND HARD SKIN,FLIGHT,SLOW AGING,ABILITY TO SURVIVE THE VACUUM OF SPACE
Blue Eagle	1971	1970	Powers of flight derived from the special wings he wears	1		0	https://en.wikipedia.org/wiki/Blue_Eagle_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/2/24/BlueEagle.jpg/250px-BlueEagle.jpg	./img.marvel_chars/98.jpg	BLUE EAGLE		POWERS OF FLIGHT DERIVED FROM THE SPECIAL WINGS HE WEARS
Blue Marvel	2008	2000	Genius engineer,physicist,Vast superhuman strength,Superhuman speed,stamina,reflexes,senses,Flight,Energy generation,Molecular manipulation,Enhanced mental perception,Nigh-invulnerability,durability,Regenerative healing factor,Light creation	15		0	https://en.wikipedia.org/wiki/Blue_Marvel_(Marvel_Comics)	https://upload.wikimedia.org/wikipedia/en/thumb/6/65/Blue_Marvel_vs_King_Hyperion_drawn_by_M.C._Wyman_-_Age_of_Heroes_-3.jpg/250px-Blue_Marvel_vs_King_Hyperion_drawn_by_M.C._Wyman_-_Age_of_Heroes_-3.jpg	./img.marvel_chars/99.jpg	BLUE MARVEL		GENIUS ENGINEER,PHYSICIST,VAST SUPERHUMAN STRENGTH,SUPERHUMAN SPEED,STAMINA,REFLEXES,SENSES,FLIGHT,ENERGY GENERATION,MOLECULAR MANIPULATION,ENHANCED MENTAL PERCEPTION,NIGH-INVULNERABILITY,DURABILITY,REGENERATIVE HEALING FACTOR,LIGHT CREATION
Blue Shield	1981	1980	Wears a micro circuitry-lined belt that grants:,Force field generation,Superhuman physical attributes	3		0	https://en.wikipedia.org/wiki/Blue_Shield_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Blue_shield.jpg/250px-Blue_shield.jpg	./img.marvel_chars/100.jpg	BLUE SHIELD		WEARS A MICRO CIRCUITRY-LINED BELT THAT GRANTS:,FORCE FIELD GENERATION,SUPERHUMAN PHYSICAL ATTRIBUTES
Blue Streak	1978	1970	Jet-skating suit grants:,Various built in weapons,Rapid healing   [ 1 ],Ability to skate at superhuman speeds	4		0	https://en.wikipedia.org/wiki/Blue_Streak_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Blue-streak.jpg/249px-Blue-streak.jpg	./img.marvel_chars/101.jpg	BLUE STREAK		JET-SKATING SUIT GRANTS:,VARIOUS BUILT IN WEAPONS,RAPID HEALING   [ 1 ],ABILITY TO SKATE AT SUPERHUMAN SPEEDS
Bob	2007	2000		0	Deadpool	1	https://en.wikipedia.org/wiki/Bob,_Agent_of_Hydra	https://upload.wikimedia.org/wikipedia/en/thumb/e/e9/BobAgentofHydra.jpg/250px-BobAgentofHydra.jpg	./img.marvel_chars/102.jpg	BOB	DEADPOOL	
Barnell Bohusk	2001	2000	Currently :,Advanced bird suit grants:,Superhuman strength,Flight,Energy blasts,Enhanced protection,Formerly :,Bird-like mutation which grants:,Enhanced agility,endurance,Hollow bones,Beaked nose,Finger talons,Wings that fold up along his arms,allow limited flight	15		0	https://en.wikipedia.org/wiki/Barnell_Bohusk	https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Blackwing.jpg/220px-Blackwing.jpg	./img.marvel_chars/103.jpg	BARNELL BOHUSK		CURRENTLY :,ADVANCED BIRD SUIT GRANTS:,SUPERHUMAN STRENGTH,FLIGHT,ENERGY BLASTS,ENHANCED PROTECTION,FORMERLY :,BIRD-LIKE MUTATION WHICH GRANTS:,ENHANCED AGILITY,ENDURANCE,HOLLOW BONES,BEAKED NOSE,FINGER TALONS,WINGS THAT FOLD UP ALONG HIS ARMS,ALLOW LIMITED FLIGHT
Box	1983	1980	Mechanical genius,Ability to  phase  into the Box-armor,merge with it,As Box:,Superhuman strength	5		0	https://en.wikipedia.org/wiki/Box_(comics)	https://upload.wikimedia.org/wikipedia/en/thumb/5/54/Alphaflightbox.jpg/249px-Alphaflightbox.jpg	./img.marvel_chars/104.jpg	BOX		MECHANICAL GENIUS,ABILITY TO  PHASE  INTO THE BOX-ARMOR,MERGE WITH IT,AS BOX:,SUPERHUMAN STRENGTH
Chris Bradley	1995	1990	Able to generate,control electricity (electrokinesis)	2		0	https://en.wikipedia.org/wiki/Chris_Bradley	https://upload.wikimedia.org/wikipedia/en/thumb/5/5b/Chris_Bradley_X-Men_Unlimited_8_cover.jpg/250px-Chris_Bradley_X-Men_Unlimited_8_cover.jpg	./img.marvel_chars/105.jpg	CHRIS BRADLEY		ABLE TO GENERATE,CONTROL ELECTRICITY (ELECTROKINESIS)
Isaiah Bradley	2003	2000	Trained unarmed combatant,Peak physical attributes,Slowed aging,Extraordinary immunity to disease,Carries a concave triangular metal shield	5		0	https://en.wikipedia.org/wiki/Isaiah_Bradley	https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/IsaiahBradley.jpg/250px-IsaiahBradley.jpg	./img.marvel_chars/106.jpg	ISAIAH BRADLEY		TRAINED UNARMED COMBATANT,PEAK PHYSICAL ATTRIBUTES,SLOWED AGING,EXTRAORDINARY IMMUNITY TO DISEASE,CARRIES A CONCAVE TRIANGULAR METAL SHIELD
Breeze Barton	1940	1940	Exceptional hand-to-hand combatant,Enhanced endurance,Use of jetpacks,ray guns	4		0	https://en.wikipedia.org/wiki/Breeze_Barton	https://upload.wikimedia.org/wikipedia/en/thumb/8/8b/Breeze_Barton1.jpg/200px-Breeze_Barton1.jpg	./img.marvel_chars/107.jpg	BREEZE BARTON		EXCEPTIONAL HAND-TO-HAND COMBATANT,ENHANCED ENDURANCE,USE OF JETPACKS,RAY GUNS
G. W. Bridge	1991	1990	Skilled in hand-to-hand combat,firearms,Skilled strategist	3		0	https://en.wikipedia.org/wiki/G._W._Bridge	https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Gebridge.jpg/250px-Gebridge.jpg	./img.marvel_chars/108.jpg	G. W. BRIDGE		SKILLED IN HAND-TO-HAND COMBAT,FIREARMS,SKILLED STRATEGIST
Eddie Brock	1986	1980	Superhuman strength, agility, reflexes and endurance,Organic webbing,Ability to cling to most surfaces,Immunity to Spider Sense,Limited shapeshifting and camouflage,Knowledge of the previous host	6		0	https://en.wikipedia.org/wiki/Eddie_Brock	https://upload.wikimedia.org/wikipedia/en/thumb/5/59/EddieBrock.jpg/221px-EddieBrock.jpg	./img.marvel_chars/109.jpg	EDDIE BROCK		SUPERHUMAN STRENGTH, AGILITY, REFLEXES AND ENDURANCE,ORGANIC WEBBING,ABILITY TO CLING TO MOST SURFACES,IMMUNITY TO SPIDER SENSE,LIMITED SHAPESHIFTING AND CAMOUFLAGE,KNOWLEDGE OF THE PREVIOUS HOST
Brother Voodoo	1973	1970	Extensive mystical knowledge,Superhuman strength,Spirit possession,Fire manipulation,Immunity to fire,Ability to generate mystic smoke to conceal his location, usually accompanied by the sound of drums that could also disorient opponents,Ability to command living things through hypnosis, with lesser control over people and greatest control over animals (even plants will obey him to their limited ability),Able to summon the spirit of his brother, Daniel, boosting his own physical strength,Able to speak to the Loa (god), asking favors,Medallion enhances his ability to tap into the Loa,Sorcerer Supreme and bearer of the Eye of Agamotto, the Cloak of Levitation and the Books of Knowledge	11		0	https://en.wikipedia.org/wiki/Brother_Voodoo	https://upload.wikimedia.org/wikipedia/en/thumb/1/1a/BrotherVoodoo.png/225px-BrotherVoodoo.png	./img.marvel_chars/110.png	BROTHER VOODOO		EXTENSIVE MYSTICAL KNOWLEDGE,SUPERHUMAN STRENGTH,SPIRIT POSSESSION,FIRE MANIPULATION,IMMUNITY TO FIRE,ABILITY TO GENERATE MYSTIC SMOKE TO CONCEAL HIS LOCATION, USUALLY ACCOMPANIED BY THE SOUND OF DRUMS THAT COULD ALSO DISORIENT OPPONENTS,ABILITY TO COMMAND LIVING THINGS THROUGH HYPNOSIS, WITH LESSER CONTROL OVER PEOPLE AND GREATEST CONTROL OVER ANIMALS (EVEN PLANTS WILL OBEY HIM TO THEIR LIMITED ABILITY),ABLE TO SUMMON THE SPIRIT OF HIS BROTHER, DANIEL, BOOSTING HIS OWN PHYSICAL STRENGTH,ABLE TO SPEAK TO THE LOA (GOD), ASKING FAVORS,MEDALLION ENHANCES HIS ABILITY TO TAP INTO THE LOA,SORCERER SUPREME AND BEARER OF THE EYE OF AGAMOTTO, THE CLOAK OF LEVITATION AND THE BOOKS OF KNOWLEDGE
